t_ms,raw,subject,gesture
1672300,2960,s2,grip
1672310,2953,s2,grip
1672320,2956,s2,grip
1672330,2939,s2,grip
1672340,2992,s2,grip
1672350,2966,s2,grip
1672360,2969,s2,grip
1672370,2975,s2,grip
1672380,2977,s2,grip
1672390,2983,s2,grip
1672400,2987,s2,grip
1672410,3011,s2,grip
1672420,3002,s2,grip
1672430,2992,s2,grip
1672440,2995,s2,grip
1672450,3007,s2,grip
1672460,3007,s2,grip
1672470,3022,s2,grip
1672480,3017,s2,grip
1672490,3056,s2,grip
1672500,3025,s2,grip
1672510,3029,s2,grip
1672520,3042,s2,grip
1672530,3052,s2,grip
1672540,3041,s2,grip
1672550,3027,s2,grip
1672560,3025,s2,grip
1672570,3045,s2,grip
1672580,3055,s2,grip
1672590,3027,s2,grip
1672600,3083,s2,grip
1672610,3056,s2,grip
1672620,3082,s2,grip
1672630,3071,s2,grip
1672640,3071,s2,grip
1672650,3118,s2,grip
1672660,3088,s2,grip
1672670,3071,s2,grip
1672680,3099,s2,grip
1672690,3111,s2,grip
1672700,3127,s2,grip
1672710,3143,s2,grip
1672720,3107,s2,grip
1672730,3114,s2,grip
1672740,3098,s2,grip
1672750,3105,s2,grip
1672760,3130,s2,grip
1672770,3110,s2,grip
1672780,3123,s2,grip
1672790,3129,s2,grip
1672800,3133,s2,grip
1672810,3139,s2,grip
1672820,3143,s2,grip
1672830,3137,s2,grip
1672840,3137,s2,grip
1672850,3152,s2,grip
1672860,3152,s2,grip
1672870,3165,s2,grip
1672880,3158,s2,grip
1672890,3164,s2,grip
1672900,3167,s2,grip
1672910,3173,s2,grip
1672920,3182,s2,grip
1672930,3158,s2,grip
1672940,3181,s2,grip
1672950,3187,s2,grip
1672960,3216,s2,grip
1672970,3149,s2,grip
1672980,3186,s2,grip
1672990,3178,s2,grip
1673000,3191,s2,grip
1673010,3169,s2,grip
1673020,3216,s2,grip
1673030,3195,s2,grip
1673040,3201,s2,grip
1673050,3167,s2,grip
1673060,3202,s2,grip
1673070,3211,s2,grip
1673080,3213,s2,grip
1673090,3211,s2,grip
1673100,3214,s2,grip
1673110,3221,s2,grip
1673120,3216,s2,grip
1673130,3216,s2,grip
1673140,3225,s2,grip
1673150,3231,s2,grip
1673160,3225,s2,grip
1673170,3234,s2,grip
1673180,3234,s2,grip
1673190,3245,s2,grip
1673200,3233,s2,grip
1673210,3235,s2,grip
1673220,3248,s2,grip
1673230,3250,s2,grip
1673240,3247,s2,grip
1673250,3248,s2,grip
1673260,3248,s2,grip
1673270,3253,s2,grip
1673280,3251,s2,grip
1673290,3256,s2,grip
1673300,3262,s2,grip
1673310,3255,s2,grip
1673320,3262,s2,grip
1673330,3265,s2,grip
1673340,3265,s2,grip
1673350,3271,s2,grip
1673360,3271,s2,grip
1673370,3274,s2,grip
1673380,3273,s2,grip
